auxiliary_rate,conjugate_rate,normalization_rate,tobe_verb_rate,preposition_rate,pronoun_rate
0.025132845,0.028579635,0.018526497,0.052994399,0.103547322,0.149217291
0.019247594,0.032370954,0.038495188,0.037620298,0.108486439,0.125109361
0.007539267,0.043141361,0.022198953,0.051727749,0.12565445,0.106387435
0.007734807,0.066298343,0.015469613,0.059668508,0.093922652,0.089502762
0.015719468,0.036678759,0.015316405,0.050785973,0.109633212,0.146715034
0.018803419,0.034757835,0.038176638,0.055270655,0.105982906,0.086609687
0.013166779,0.038712582,0.011141121,0.033310826,0.132117938,0.16227774
0.015780731,0.05448505,0.016196013,0.040199335,0.115946844,0.140863787
0.02192745,0.03275582,0.020573904,0.042230644,0.128316188,0.116404981
0.016080168,0.042414356,0.027499417,0.047774412,0.107201119,0.115823817
0.018774069,0.045571245,0.022143774,0.045089859,0.128048781,0.107509628
0.019279128,0.043719945,0.019896766,0.050602197,0.079057661,0.141836149
0.010895224,0.052297076,0.021608861,0.046304703,0.124750318,0.071182132
0.01589355,0.03622251,0.012197376,0.04195158,0.117353539,0.123452227
0.011281884,0.033191629,0.014551995,0.041203401,0.126062786,0.149607587
0.013115459,0.042786498,0.025370888,0.049881746,0.110083853,0.104063642
0.017699115,0.038785098,0.021413744,0.05670272,0.109800066,0.118103354
0.015819209,0.024858757,0.030508475,0.036158192,0.110734463,0.092655367
0.019784946,0.049032258,0.021935484,0.055053763,0.12,0.154408602
0.014096916,0.051982379,0.018942731,0.050220264,0.113656388,0.15814978
0.019038294,0.042645779,0.026544822,0.03002611,0.114229765,0.104329852
0.013538141,0.048685238,0.044519656,0.042697214,0.116636293,0.114293153
0.029951691,0.05120773,0.024154589,0.047342995,0.093719807,0.09178744
0.013290956,0.0384282,0.02484831,0.033227391,0.118751806,0.112684195
0.012647312,0.037079621,0.032768037,0.038229376,0.129922392,0.110951423
0.011299435,0.055367232,0.032768362,0.036158192,0.118079096,0.110734463
0.024393917,0.033127541,0.030266526,0.052853486,0.105556392,0.13461828
0.002828854,0.049504951,0.032531825,0.048090523,0.103253183,0.050919378
0.01704996,0.03912239,0.01665345,0.038593709,0.107983082,0.149881047
0.013432836,0.058507463,0.028358209,0.052238806,0.120597015,0.080597015
0.010318949,0.044402752,0.033145716,0.049093183,0.112257661,0.106003752
0.016311861,0.027923694,0.023500138,0.033453138,0.109482997,0.13104783
0.008368633,0.032441368,0.014774254,0.039776836,0.125322864,0.135964459
0.021324355,0.028058361,0.033295922,0.034044145,0.149270483,0.102506547
0.014234875,0.048042705,0.014234875,0.051601423,0.106761566,0.158362989
0.010678211,0.050937951,0.022222222,0.043867244,0.117748918,0.131746032
0.026713533,0.035500879,0.020386643,0.04112478,0.121968366,0.116344464
0.020096463,0.042604502,0.015541265,0.034833869,0.101286174,0.123794212
0.015059161,0.035855145,0.013624955,0.046611689,0.124417354,0.147723198
0.016730038,0.063878327,0.008745247,0.031939164,0.097338403,0.142205323
0.011916584,0.032274081,0.021847071,0.039721946,0.118669315,0.120655412
0.022547914,0.045095829,0.012401353,0.051860203,0.111612176,0.091319053
0.016420361,0.041050903,0.016420361,0.037766831,0.124794746,0.141215107
0.021651561,0.041037261,0.014350453,0.051107754,0.101963746,0.146022155
0.013419483,0.029821074,0.014910537,0.052683897,0.116302187,0.143638171
0.011913987,0.041166215,0.027024409,0.039907013,0.109066253,0.09502131
0.017918455,0.032618026,0.0222103,0.027682403,0.126716738,0.12972103
0.021400445,0.036123951,0.009244992,0.034240712,0.101523712,0.136791645
0.01143201,0.043922984,0.046329723,0.056558363,0.110709988,0.093862816
0.01501938,0.049515504,0.016666667,0.040503876,0.115891473,0.135077519
0.005681818,0.068181818,0.056818182,0.056818182,0.153409091,0.085227273
0.011656442,0.058282209,0.042331288,0.039263804,0.107361963,0.081595092
0.031880286,0.045543266,0.022771633,0.044892648,0.133051399,0.126219909
0.017696548,0.029107436,0.018663572,0.038294169,0.114012184,0.122715405
0.015410959,0.051369863,0.020547945,0.054794521,0.109160959,0.122431507
0.017748716,0.028024288,0.013078001,0.059318076,0.106959365,0.132648295
0.012700785,0.040717221,0.013447889,0.036608143,0.130743369,0.131116922
0.009786072,0.040509786,0.015020483,0.032089213,0.115157032,0.104460628
0.014099495,0.043628625,0.014099495,0.05320564,0.126895451,0.126363395
0.013025679,0.071455154,0.014514328,0.029400819,0.1183476,0.131001117
0.006148686,0.04136389,0.019005031,0.046394634,0.100055897,0.131917272
0.021183346,0.035062089,0.015522279,0.033601169,0.102447042,0.143535427
0.022262845,0.048116472,0.01939022,0.042436509,0.119605667,0.131814324
0.0,0.059585492,0.049222798,0.03626943,0.160621762,0.03626943
0.014993122,0.030674003,0.020357634,0.049793673,0.112929849,0.136313618
0.01001292,0.04877261,0.016795866,0.038436693,0.127583979,0.105620155
0.019781145,0.03956229,0.029145623,0.033143939,0.11121633,0.124579125
0.009594883,0.040511727,0.017057569,0.051172708,0.1108742,0.151385928
0.010608204,0.03748232,0.024398869,0.054101839,0.137199434,0.119519095
0.017831957,0.027503526,0.009973806,0.055208543,0.110618578,0.162301028
0.010305192,0.034086405,0.033293698,0.039635355,0.123662307,0.107015458
0.014033825,0.043900684,0.026268442,0.049298309,0.129183159,0.130982368
0.016238671,0.038141994,0.027567976,0.033987915,0.140861027,0.110271903
0.03083174,0.048279159,0.023900574,0.039913958,0.125478012,0.138145316
0.017045454,0.044823232,0.019570707,0.053661616,0.101641414,0.104166667
0.013315579,0.03828229,0.02563249,0.033621838,0.125832224,0.122503329
0.017246137,0.040907837,0.018970751,0.031318985,0.12196468,0.133416115
0.009339816,0.056678608,0.016120778,0.036207779,0.123592631,0.097364381
0.019273927,0.036831683,0.024818482,0.030627063,0.115907591,0.120264026
0.014604151,0.032282859,0.023827825,0.034204458,0.1245196,0.108378171
0.02962963,0.033333333,0.022222222,0.040740741,0.103703704,0.162962963
0.016483517,0.038461539,0.018681319,0.086813187,0.137362637,0.106593407
0.014393939,0.031212121,0.022272727,0.052878788,0.118484848,0.150909091
0.011406368,0.039984959,0.014916019,0.043118576,0.112308849,0.126974179
0.024333898,0.040659171,0.015709225,0.036654859,0.091329124,0.131988295
0.004716981,0.073899371,0.006289308,0.083333333,0.047169811,0.221698113
0.008123937,0.048365766,0.027205743,0.045531835,0.13565086,0.09710939
0.02103459,0.036148333,0.016516049,0.04549704,0.120598317,0.125740106
0.012345679,0.040835708,0.013453625,0.028806584,0.138493194,0.112852168
0.008158508,0.027583528,0.016705517,0.045843046,0.137917638,0.101010101
0.019572954,0.036476868,0.021010129,0.047905831,0.11175746,0.140569395
0.019340974,0.052148997,0.025644699,0.042979943,0.123209169,0.094842407
0.014166456,0.043258285,0.019731849,0.053630154,0.11257273,0.119150013
0.013923698,0.051239209,0.017265386,0.038986355,0.126984127,0.130325815
0.013731343,0.029701493,0.027313433,0.059402985,0.103134328,0.104776119
0.013914657,0.040197897,0.034013605,0.047928262,0.110080396,0.104823748
0.01430206,0.061212815,0.025743707,0.049199085,0.131006865,0.137299771
0.02247191,0.036992221,0.011408816,0.052549698,0.088331893,0.151426102
0.016227912,0.044897223,0.020915976,0.049945907,0.116480346,0.137937252
0.019914216,0.056066177,0.011948529,0.06004902,0.088848039,0.165747549
0.015444015,0.05019305,0.042471043,0.05019305,0.11969112,0.135135135
0.028141679,0.039786511,0.024260068,0.060164969,0.105773896,0.131004367
0.020024029,0.034040849,0.037645174,0.046455747,0.133360032,0.121746095
0.022707424,0.053275109,0.022707424,0.043231441,0.098689956,0.098689956
0.009004502,0.032016008,0.025512756,0.047523762,0.115557779,0.140070035
0.022676516,0.035904484,0.012712592,0.032812232,0.111149287,0.138120598
0.017311694,0.033791095,0.013067,0.038035789,0.128506034,0.131668747
0.029202841,0.044198895,0.016179953,0.039463299,0.10812944,0.128255722
0.01749528,0.033983638,0.011957206,0.040528634,0.114033984,0.123473883
0.025974026,0.038600289,0.024170274,0.02958153,0.101010101,0.12950938
0.014216662,0.039380154,0.01890816,0.037247654,0.1000853,0.141597953
0.011041667,0.038958333,0.013645833,0.032708333,0.12125,0.1340625
0.018735363,0.047306792,0.02763466,0.045433255,0.116627635,0.095550351
0.00536193,0.050938338,0.050938338,0.026809652,0.117962467,0.037533512
0.012765957,0.021276596,0.029787234,0.068085106,0.119148936,0.076595745
0.017444219,0.034888438,0.020419202,0.037457742,0.117917512,0.131981068
0.011942675,0.034633758,0.041799363,0.042595541,0.12977707,0.099124204
0.018662519,0.065318818,0.043545879,0.029548989,0.129082426,0.034214619
0.02049647,0.036514082,0.017991346,0.04577545,0.099445836,0.154179003
0.015860883,0.029237531,0.008981464,0.037836805,0.102426906,0.123447353
0.014565464,0.045476614,0.023223823,0.034876194,0.095727464,0.129794465
0.00530504,0.042440318,0.0,0.172413793,0.045092838,0.127320955
0.022185247,0.036882973,0.022739878,0.04021076,0.105102607,0.122296173
0.02029361,0.043609672,0.011658031,0.038428325,0.118307427,0.126079447
0.014715948,0.033538672,0.029774127,0.048939083,0.100616016,0.120465435
0.026530612,0.036734694,0.03877551,0.055102041,0.124489796,0.144897959
0.012096774,0.054435484,0.040322581,0.046370968,0.110887097,0.056451613
0.014700913,0.036836769,0.018249409,0.053903346,0.106454883,0.142784725
0.016314579,0.030502684,0.012479955,0.051941714,0.112180158,0.125949941
0.012223903,0.033403933,0.018638427,0.054099849,0.124599092,0.118426626
0.020968547,0.045431852,0.019470794,0.037943085,0.105841238,0.140289566
0.013493253,0.028485757,0.019490255,0.03898051,0.125937032,0.082458771
0.013923326,0.035666603,0.020217433,0.044058745,0.14552737,0.119588022
0.011170838,0.045775239,0.01394255,0.048043003,0.113808164,0.132034268
0.011413521,0.043020193,0.009657594,0.040386304,0.133450395,0.138718174
0.008494733,0.036357458,0.032279986,0.048250085,0.118246687,0.099558274
0.011119082,0.033536585,0.022327834,0.039006456,0.12428264,0.144010043
0.006769826,0.039759295,0.019664732,0.032559639,0.115194498,0.116806362
0.010125362,0.026518804,0.025554484,0.028929605,0.12343298,0.091128255
0.011532125,0.038714992,0.02553542,0.054365733,0.125205931,0.093080725
0.008906883,0.052631579,0.006477733,0.072064777,0.054251012,0.232388664
0.01025641,0.014358974,0.002051282,0.097435897,0.074871795,0.224615385
0.019748654,0.039497307,0.023339318,0.040394973,0.099640934,0.158886894
0.013242894,0.032299742,0.015180879,0.038113695,0.150839793,0.125322997
0.010780142,0.036879433,0.02212766,0.049787234,0.149503546,0.115035461
0.019398552,0.035177279,0.013922406,0.048914052,0.109337294,0.151939855
0.013067121,0.029867705,0.025484944,0.032383735,0.129372616,0.109487866
0.012665198,0.033865639,0.018171806,0.042400881,0.154460352,0.083975771
0.025892362,0.034399852,0.016090253,0.04383207,0.093397448,0.11318661
0.011781012,0.070686071,0.024948025,0.054054054,0.098406098,0.122661123
0.008403361,0.044153255,0.015097564,0.055832503,0.133314343,0.121207805
0.017443523,0.048899056,0.010866457,0.044609665,0.128681727,0.160709179
0.012157107,0.041770574,0.021820449,0.039276808,0.124376559,0.121882793
0.014128728,0.046049189,0.032967033,0.043956044,0.116692831,0.111983255
0.019666374,0.049780509,0.018700615,0.046971027,0.111501317,0.120105356
0.022121462,0.042456719,0.017037648,0.047815334,0.09645507,0.152926628
0.012,0.044,0.024,0.036,0.128,0.112
0.020283199,0.047455033,0.02449292,0.053195561,0.112131649,0.135093762
0.014135386,0.032197267,0.015705984,0.046646772,0.111355426,0.133029684
0.017584211,0.037691052,0.016322897,0.045184746,0.085917792,0.152099718
0.016003434,0.035624502,0.01649396,0.041142927,0.106996137,0.114108774
0.014347424,0.036408516,0.015890157,0.040419624,0.133446467,0.11940759
0.027232143,0.029910714,0.032142857,0.031696429,0.124107143,0.127232143
0.013388735,0.040166205,0.024930748,0.048938135,0.108033241,0.138042475
0.009533898,0.029661017,0.023305085,0.054290254,0.134798729,0.099576271
0.015839172,0.037973398,0.031678343,0.045791451,0.113412529,0.125190375
0.026647145,0.042166911,0.019619327,0.037774524,0.120351391,0.126793558
0.009893455,0.070776256,0.014840183,0.043378995,0.112633181,0.098173516
0.020417854,0.056980057,0.044159544,0.036087369,0.108262108,0.115859449
0.014821998,0.042388142,0.012744147,0.038509489,0.129380801,0.129103754
0.016241879,0.042478761,0.018990505,0.03848076,0.143178411,0.146676662
0.016454287,0.033650872,0.020289497,0.031547693,0.13559322,0.124582457
0.016485113,0.043282498,0.017066086,0.044299201,0.108787219,0.141466957
0.011649756,0.044344232,0.008267569,0.051108606,0.124765126,0.129650507
0.018939394,0.038636364,0.021212121,0.058333333,0.108333333,0.08030303
0.018920596,0.030707196,0.020936725,0.038926799,0.119261787,0.141594293
0.013007017,0.050487763,0.012151292,0.039705631,0.122026356,0.076330652
0.013907889,0.050159599,0.007751938,0.052667579,0.117191063,0.15503876
0.01935122,0.03758063,0.025614658,0.034495653,0.128727681,0.127512387
0.0,0.009868421,0.009868421,0.02631579,0.144736842,0.111842105
0.015793849,0.038237739,0.014962594,0.038237739,0.101413134,0.146300914
0.023033863,0.029824722,0.015508856,0.044599431,0.111315041,0.136826649
0.016613369,0.030574838,0.017861321,0.036814601,0.105295999,0.12869511
0.015311005,0.04784689,0.044976077,0.022009569,0.135885168,0.077511962
0.015031315,0.034029228,0.019415449,0.045093946,0.111899791,0.130480167
0.010093978,0.047337278,0.013226592,0.035851027,0.091541942,0.137835016
0.019960699,0.043541214,0.021615472,0.041989865,0.12648671,0.142620747
0.023096664,0.032934132,0.037639008,0.040846878,0.131950385,0.135585971
0.012416717,0.039370079,0.029376136,0.045427014,0.128709873,0.124470018
0.012019231,0.019230769,0.038461539,0.024038462,0.105769231,0.076923077
0.010370961,0.054248105,0.04467491,0.043877144,0.117670523,0.112086159
0.023191986,0.034993825,0.011390147,0.042541512,0.108823933,0.128585152
0.01606733,0.041315991,0.009563887,0.045524101,0.120887529,0.147283856
0.00952381,0.033455434,0.017094017,0.045177045,0.128937729,0.104029304
0.011764706,0.040336135,0.02184874,0.033613445,0.129411765,0.129411765
0.014705882,0.058184143,0.028132992,0.039641944,0.12084399,0.111892583
0.007537012,0.034724092,0.014804845,0.071870794,0.083445491,0.15666218
0.025100402,0.029116466,0.014056225,0.057228916,0.118473896,0.178714859
0.014722537,0.040600226,0.013250283,0.045753114,0.114496036,0.144507361
0.015592516,0.031704782,0.027806653,0.050155925,0.102650728,0.106808732
0.023574315,0.032555007,0.020880108,0.027391109,0.116075438,0.113156713
0.014987245,0.03125,0.041772959,0.02997449,0.129145408,0.10682398
0.014643799,0.036675462,0.015171504,0.032849604,0.116226913,0.135620053
0.005671078,0.030245747,0.032136106,0.039697543,0.145557656,0.069943289
0.003623188,0.065217391,0.003623188,0.050724638,0.097826087,0.119565217
0.015796261,0.030947776,0.029980658,0.052224371,0.12830432,0.136363636
0.016628742,0.032732365,0.015053387,0.043934885,0.09942237,0.121477332
0.02152568,0.050226586,0.010951662,0.060045317,0.117069486,0.114425982
0.015519126,0.043606557,0.016393443,0.038907104,0.140655738,0.113442623
0.019631902,0.036809816,0.02208589,0.061349693,0.120245399,0.158282209
0.011635423,0.031458737,0.016375781,0.028226675,0.141779789,0.125404008
0.037553648,0.035407725,0.00751073,0.035407725,0.127682403,0.136266094
0.018387553,0.036067893,0.036775106,0.049504951,0.099009901,0.136492221
0.007772843,0.036326142,0.019352792,0.035532995,0.135469543,0.089784264
0.017783047,0.049792531,0.020746888,0.047421458,0.136336692,0.115589804
0.014102564,0.045641026,0.015384615,0.054358974,0.141538462,0.121794872
0.017341041,0.037572254,0.004816956,0.054913295,0.119460501,0.139691715
0.028699552,0.05470852,0.020627803,0.053139014,0.128923767,0.13161435
0.014084507,0.037605634,0.016197183,0.051690141,0.125211268,0.135774648
0.019595684,0.045888627,0.042291951,0.033610319,0.129108272,0.127247923
0.011602611,0.0413343,0.0137781,0.032994924,0.123277738,0.113850616
0.011871114,0.034482759,0.02487281,0.051441492,0.102035048,0.134256642
0.011177007,0.030793796,0.029995438,0.051094891,0.105269161,0.125
0.011810075,0.035430224,0.01614847,0.069655339,0.120028923,0.139792721
0.0192108,0.05192108,0.011163032,0.051401869,0.102803738,0.132139149
0.017114914,0.052159739,0.039119804,0.039119804,0.117359413,0.125509373
0.012758719,0.036007939,0.016161043,0.050751347,0.122767224,0.114828466
0.00952381,0.044611529,0.017042606,0.041102757,0.11679198,0.13283208
0.015880018,0.025143361,0.016762241,0.045875607,0.093956771,0.147772386
0.021878646,0.040548425,0.029463244,0.045507585,0.122228705,0.147607935
0.02117061,0.04109589,0.0249066,0.0498132,0.092154421,0.082191781
0.019150599,0.030875456,0.027879104,0.048983846,0.120375195,0.117639396
0.014996429,0.035229707,0.02642228,0.058081409,0.130683171,0.130207094
0.01735107,0.050896472,0.02891845,0.045112782,0.138230191,0.106998265
0.012863071,0.038174274,0.042323652,0.046058091,0.130290456,0.1406639
0.014075887,0.038555692,0.008567932,0.054161567,0.086444308,0.13876989
0.014512145,0.031391519,0.019761219,0.035817209,0.111156855,0.123095924
0.013548326,0.038736762,0.014502433,0.03596985,0.127659574,0.117450625
0.009333899,0.0479423,0.010182435,0.045396691,0.119219347,0.086974968
0.018302829,0.03327787,0.024958403,0.044925125,0.093178037,0.118136439
0.018453865,0.041895262,0.027930175,0.049376559,0.10723192,0.11521197
0.023388116,0.020859671,0.027496839,0.033817952,0.103666245,0.120417193
0.018826135,0.040974529,0.011904762,0.036821705,0.102713178,0.106589147
0.019697839,0.048192771,0.029642379,0.039013196,0.115318417,0.124497992
0.013181139,0.040358744,0.018344884,0.04063052,0.129908955,0.131539611
0.002320186,0.051044084,0.069605568,0.011600928,0.122969838,0.048723898
0.020526724,0.049573974,0.03601859,0.04996127,0.092176607,0.114252517
0.0,0.161290323,0.0,0.0,0.0,0.129032258
0.010037281,0.0433037,0.02667049,0.038715228,0.106968741,0.12905076
0.011120264,0.042627677,0.032948929,0.037891269,0.126441516,0.066721582
0.018853695,0.043363499,0.02124183,0.046631473,0.11676722,0.12745098
0.017906502,0.035572648,0.041581541,0.047590434,0.127028001,0.074390097
0.012083781,0.03848908,0.016738274,0.043322592,0.119942714,0.105084139
0.014018692,0.035825545,0.023364486,0.052959502,0.112149533,0.118380062
0.028776978,0.039568345,0.026978417,0.028776978,0.113309353,0.106115108
0.018239214,0.027592658,0.026423477,0.048637905,0.092949842,0.148018239
0.011682243,0.046728972,0.018691589,0.060747664,0.144859813,0.11682243
0.016727273,0.054787879,0.01769697,0.036606061,0.121454546,0.097939394
0.016891316,0.03395325,0.024227947,0.046579082,0.113120628,0.122163453
0.010961478,0.033510805,0.021139994,0.040244284,0.121515816,0.144065143
0.01713923,0.03195091,0.015446466,0.032162505,0.11341515,0.147058824
0.013344813,0.050796384,0.033577271,0.058114507,0.112354714,0.145071029
0.013245033,0.030747398,0.026017029,0.050614948,0.098391675,0.078524125
0.013288097,0.042974272,0.017246254,0.045236076,0.121854679,0.147017246
0.03018198,0.035952064,0.038171327,0.036395917,0.108300044,0.123391034
0.018351771,0.045279136,0.010719492,0.039790756,0.099648401,0.139953692
0.007566204,0.039722573,0.014291719,0.037831021,0.152795292,0.101092896
0.02245614,0.054385965,0.058596491,0.041403509,0.11122807,0.093333333
0.01504788,0.028385773,0.031121751,0.041723666,0.12380301,0.096101231
0.022247254,0.048061579,0.015206984,0.037548109,0.11761945,0.13836478
0.016030534,0.064122137,0.026717557,0.073282443,0.096183206,0.161068702
0.017262192,0.033920811,0.028005794,0.047320135,0.12409464,0.122646065
0.016483517,0.031868132,0.021978022,0.035164835,0.115384615,0.116483517
0.01399689,0.049455677,0.019595645,0.034525661,0.107931571,0.130948678
0.019770181,0.036614089,0.019449004,0.043572907,0.11237599,0.131860681
0.020364416,0.02733119,0.041264737,0.042336549,0.124330118,0.102893891
0.014638493,0.041369654,0.015529532,0.044806517,0.134801426,0.111252546
0.025124408,0.035441194,0.012987013,0.055467897,0.134603714,0.128535016
0.011450382,0.034351145,0.049618321,0.030534351,0.133587786,0.080152672
0.012006165,0.039750142,0.014764338,0.035694005,0.102539142,0.121602985
0.017653549,0.03236484,0.013240162,0.037697683,0.129091578,0.125965429
0.014371015,0.044327497,0.014168606,0.048982897,0.087946564,0.160408866
0.025625,0.024375,0.019375,0.051875,0.10625,0.109375
0.015384615,0.050769231,0.016923077,0.038461539,0.115384615,0.092307692
0.015234155,0.030844461,0.031972917,0.040624412,0.122437465,0.124882453
0.023339318,0.030520646,0.034111311,0.026929982,0.12567325,0.116696589
0.016575702,0.033151405,0.014958561,0.039619972,0.128967051,0.11400849
0.028571429,0.034285714,0.014285714,0.041428571,0.16,0.124285714
0.022164276,0.028031291,0.032594524,0.068448501,0.08083442,0.158409387
0.016481955,0.034384768,0.009661836,0.060528559,0.121625462,0.18016482
0.023421589,0.025458249,0.034368635,0.03691446,0.110743381,0.112270876
0.012060301,0.04321608,0.035175879,0.065326633,0.055276382,0.181909548
0.013296832,0.025029331,0.051231912,0.04028158,0.143527571,0.07938991
0.008222718,0.047339363,0.013626219,0.037707036,0.130388817,0.137319394
0.01498708,0.032041344,0.014470284,0.048320413,0.111111111,0.125322997
0.013745552,0.045640569,0.017037366,0.039879893,0.114879893,0.150044484
0.010487606,0.052574231,0.0102152,0.045083084,0.139880142,0.127894307
0.022757112,0.044201313,0.023632385,0.039387309,0.135667396,0.105470459
0.022583201,0.047147385,0.021394612,0.048335975,0.096275753,0.148177496
0.01787968,0.040807741,0.015250316,0.039966344,0.124316365,0.109486748
0.016620499,0.047783933,0.032894737,0.048822715,0.129501385,0.13400277
0.014011799,0.039454277,0.017330384,0.04719764,0.103244838,0.127949853
0.011188811,0.037062937,0.027272727,0.034965035,0.115384615,0.111888112
0.010484928,0.038007864,0.02621232,0.038007864,0.137614679,0.140235911
0.02048,0.05152,0.02016,0.04448,0.12192,0.1264
0.02462814,0.033162643,0.031699585,0.033406486,0.096561814,0.143867349
0.020458122,0.037768841,0.012589614,0.038293408,0.115229935,0.130966952
0.015322217,0.029743128,0.029743128,0.036953583,0.113564669,0.080216314
0.017123288,0.037671233,0.010273973,0.02739726,0.126712329,0.104452055
0.0,0.088235294,0.0,0.0,0.066176471,0.183823529
0.019185591,0.046985121,0.023101018,0.051292091,0.123727486,0.090446359
0.020325203,0.038020086,0.058106169,0.058345289,0.131994261,0.133668101
0.01875,0.028219697,0.01780303,0.045643939,0.110890152,0.113352273
0.012967005,0.033252022,0.010912826,0.038644242,0.114648864,0.130440365
0.018342201,0.037524503,0.017362084,0.044805377,0.103192383,0.153598432
0.01362703,0.034347583,0.024173978,0.041067762,0.119283181,0.116856449
0.023381295,0.038369305,0.021582734,0.073441247,0.114808154,0.114208633
0.017606838,0.04034188,0.02,0.045470086,0.111965812,0.133333333
0.016408814,0.030004688,0.016877637,0.06188467,0.125175809,0.147210502
0.015765411,0.03610279,0.021913921,0.042093647,0.121078354,0.106889484
0.019025522,0.035266821,0.031090487,0.038979118,0.116009281,0.122041763
0.015190847,0.039034708,0.025382175,0.040476877,0.10989328,0.122392078
0.010416667,0.041956019,0.02025463,0.041956019,0.129340278,0.092303241
0.015873016,0.17989418,0.010582011,0.015873016,0.095238095,0.174603175
0.013857917,0.03360943,0.01943294,0.040458745,0.119783371,0.127110545
0.014468085,0.045673759,0.012765957,0.043404255,0.116028369,0.126241135
0.020017965,0.032208392,0.010778904,0.036699602,0.098485821,0.144809444
0.01083815,0.050578035,0.00433526,0.039017341,0.12283237,0.153901734
0.014375707,0.03569698,0.025359393,0.042481021,0.113390405,0.117267001
0.015580737,0.041076487,0.009786248,0.050991501,0.127993819,0.139325264
0.012185378,0.050539353,0.012784658,0.064722333,0.122253296,0.128046344
0.013979774,0.039857228,0.02230815,0.04164188,0.101725164,0.144556811
0.014198783,0.040736984,0.021298174,0.045131846,0.112745098,0.128127113
0.025030998,0.035957843,0.017048977,0.042932424,0.106091134,0.142978921
0.012297844,0.049022911,0.019289084,0.041273585,0.128032345,0.114386793
0.01510574,0.038141994,0.026435045,0.0581571,0.129154079,0.115181269
0.016846539,0.025006581,0.028428534,0.045275072,0.129507765,0.108449592
0.021071429,0.037142857,0.027857143,0.040357143,0.119642857,0.117857143
0.009122742,0.037043863,0.01861408,0.042849244,0.120530778,0.134168817
0.011298718,0.044940967,0.023740003,0.034150057,0.125428463,0.10371969
0.015116279,0.06627907,0.019767442,0.03255814,0.13372093,0.113953488
0.006593407,0.026373626,0.052747253,0.059340659,0.153846154,0.083516484
0.01845952,0.033733133,0.016585457,0.047694903,0.102323838,0.124250375
0.022592533,0.040217914,0.013619612,0.046306682,0.10719436,0.14661112
0.018835616,0.029965753,0.066780822,0.030821918,0.118150685,0.08390411
0.024478695,0.047748565,0.026896343,0.040495618,0.087337564,0.153520701
0.003115265,0.049844237,0.03271028,0.023364486,0.123052959,0.115264798
0.017213556,0.034965035,0.028509952,0.042495966,0.131791286,0.140935987
0.016582172,0.040980144,0.013519223,0.042775665,0.115441487,0.128115758
0.018735598,0.040577097,0.012123034,0.041078048,0.115820058,0.117122533
0.010872134,0.032143701,0.014535571,0.043252186,0.111675727,0.141810447
0.007481297,0.057356608,0.027431421,0.047381546,0.102244389,0.119700748
0.012493753,0.052473763,0.028485757,0.033483258,0.107446277,0.113943029
0.013467245,0.052955946,0.028988815,0.042684319,0.122346496,0.131476832
0.010250226,0.046427495,0.025022611,0.063913175,0.121796804,0.141392825
0.013341067,0.061484919,0.019721578,0.024361949,0.108468678,0.113979118
0.021094029,0.038255274,0.018591348,0.040400429,0.139077583,0.127636754
0.008305648,0.03654485,0.008305648,0.058139535,0.131229236,0.111295681
0.004878049,0.063414634,0.058536585,0.046341463,0.151219512,0.053658537
0.0067659,0.031123139,0.036084799,0.02661254,0.129905277,0.128101037
0.028787879,0.041919192,0.025757576,0.035353535,0.116161616,0.096969697
0.014234875,0.034400949,0.042111507,0.054567023,0.136417556,0.154804271
0.022727273,0.032126824,0.015852974,0.048400673,0.110970819,0.15375982
0.009186955,0.03628847,0.021589343,0.045475425,0.121727148,0.130454754
0.016742969,0.041726619,0.019097449,0.054545455,0.11236102,0.142969261
0.016542507,0.036700263,0.02136284,0.042725679,0.113935145,0.112510955
0.017699115,0.02359882,0.030088496,0.04660767,0.090265487,0.12979351
0.011964108,0.035559987,0.029245597,0.037554005,0.126952476,0.080425391
0.017565872,0.035669475,0.026169564,0.041763757,0.091593476,0.118121527
0.013950993,0.040422107,0.034162046,0.042210696,0.118404579,0.11983545
0.01396648,0.051955307,0.029329609,0.037709497,0.117318436,0.138547486
0.006977758,0.029655473,0.026602704,0.037069342,0.137810728,0.122110772
0.014251782,0.032957245,0.02108076,0.031175772,0.12084323,0.128859858
0.014049925,0.032601282,0.031510026,0.034783795,0.136543446,0.10135043
0.019567314,0.035689679,0.016122365,0.042717376,0.09246245,0.131734877
0.01372549,0.062745098,0.005882353,0.078431373,0.074509804,0.202941177
0.01790467,0.03629325,0.030244375,0.046455359,0.120009678,0.121945318
0.015163607,0.057462091,0.033519553,0.031923384,0.133280128,0.063846768
0.012881121,0.037125385,0.010886065,0.046580214,0.114585592,0.145335473
0.017681289,0.036257834,0.014100269,0.042972247,0.128692928,0.11168308
0.011446886,0.039377289,0.027472528,0.043498168,0.129120879,0.080586081
0.013011742,0.037448429,0.035226912,0.038717867,0.102507141,0.1177404
0.01342744,0.058013427,0.01962472,0.057669134,0.098467895,0.116371148
0.025632706,0.049967554,0.028877352,0.066190785,0.087280986,0.186567164
0.010881543,0.036501377,0.020798898,0.051377411,0.105096419,0.108677686
0.015900418,0.038161003,0.011993458,0.04079593,0.104761039,0.122932946
0.019768235,0.032208589,0.019086571,0.040218132,0.096625767,0.143490116
0.016592593,0.041333333,0.011703704,0.044740741,0.108888889,0.136148148
0.01335762,0.043629109,0.022031399,0.040246335,0.121693122,0.124208518
