auxiliary_rate,conjugate_rate,normalization_rate,tobe_verb_rate,preposition_rate,pronoun_rate,document_entropy,easiness,fraction_stopword_coverage,fraction_stopword_presence,subject_domain,freshness,title_word_count,word_count,most_covered_topic,topic_coverage,duration,lecture_type,has_parts,speaker_speed,silent_period_rate,median_engagement
0.020785747,0.049337597,0.016103244,0.045797168,0.131338511,0.132366377,8.199419683,87.12122618,0.660550459,0.640360895,stem,14180,14,8586,http://en.wikipedia.org/wiki/Semantic_Web,0.243196263,3590,vkn,False,2.391643454,0.240925189,0.042821213
0.022284836,0.029456967,0.01357582,0.042776639,0.110143443,0.150614754,7.914744324,88.51897453,0.532110092,0.67392418,,15660,13,3828,http://en.wikipedia.org/wiki/Science,0.313772765,1500,vl,,2.552,0.0,0.092444444
0.014675052,0.054507338,0.054507338,0.054507338,0.094339623,0.121593291,6.895588445,72.74096639,0.20795107,0.532494759,,14950,5,476,http://en.wikipedia.org/wiki/Kernel_(operating_system),0.372690078,220,vdm,False,2.163636364,0.180727536,0.296555793
0.013554217,0.045557229,0.027108434,0.03689759,0.116716868,0.098268072,7.659853495,75.00255639,0.415902141,0.576430723,,15080,8,2632,http://en.wikipedia.org/wiki/Maximum_likelihood_estimation,0.392023338,1100,vl,,2.392727273,0.206275787,0.112345455
0.018832588,0.049630632,0.020913537,0.046301113,0.11039434,0.15399022,8.317970947,87.01607263,0.669724771,0.635625845,stem,15490,11,9318,http://en.wikipedia.org/wiki/Ontology,0.298652119,3800,vkn,False,2.452105263,0.0,0.024288381
0.017228853,0.04026985,0.013700052,0.056045667,0.108043591,0.124649715,8.321220346,84.63114255,0.685015291,0.625012974,,14940,7,9397,http://en.wikipedia.org/wiki/Earth,0.199871189,3640,vl,False,2.581593407,0.0,0.016041461
0.028409091,0.039772727,0.043560606,0.049242424,0.128787879,0.098484849,6.655661392,76.9391364,0.22324159,0.598484849,stem,13680,10,526,http://en.wikipedia.org/wiki/Graph_edit_distance,0.628103305,250,vl,False,2.104,0.122148639,0.331390353
0.025229358,0.029816514,0.016055046,0.043577982,0.121559633,0.103211009,7.770587382,85.01404429,0.388379205,0.591743119,stem,15520,7,858,http://en.wikipedia.org/wiki/Technology,0.323982762,350,vpa,False,2.451428571,0.0,0.673954416
0.022663877,0.041841004,0.022751046,0.035652022,0.107827755,0.127440725,7.975403599,90.75157347,0.614678899,0.643392608,stem,16320,9,11002,http://en.wikipedia.org/wiki/Function_(mathematics),0.244631459,5200,vl,False,2.115769231,0.0,0.023046042
0.021705426,0.033333333,0.019379845,0.057364341,0.092248062,0.117829457,7.414966633,83.2161073,0.31498471,0.587596899,,14500,5,1277,http://en.wikipedia.org/wiki/Graph_(discrete_mathematics),0.401740869,740,vl,False,1.725675676,0.305777321,0.112398922
0.018307427,0.031778929,0.023834197,0.050431779,0.114680484,0.101208981,7.942128108,84.72515325,0.443425076,0.58791019,,14060,6,2870,http://en.wikipedia.org/wiki/Science,0.317055736,1570,vl,False,1.828025478,0.366661212,0.08752174
0.011892627,0.039415562,0.010703364,0.041624193,0.117227319,0.120115528,7.695940161,89.75060506,0.541284404,0.620795107,,14000,6,5722,http://en.wikipedia.org/wiki/Chemical_potential,0.461061119,2820,vl,False,2.029078014,0.391021541,0.018688894
0.011548433,0.036530757,0.016026396,0.041951449,0.121140702,0.132924817,7.624564325,86.82180148,0.467889908,0.661324535,,13830,6,4154,http://en.wikipedia.org/wiki/Query_optimization,0.379824052,1970,vl,False,2.108629442,0.187921908,0.016998568
0.021546261,0.025543531,0.025251048,0.04660232,0.107438822,0.136102174,7.980219915,88.80840178,0.623853211,0.632056157,,13180,6,10121,http://en.wikipedia.org/wiki/Graph_(discrete_mathematics),0.265610219,2020,vl,True,5.01039604,0.373331846,0.01801898
0.018168243,0.033101045,0.024141364,0.06172225,0.092583375,0.142359383,7.682188926,86.68836544,0.486238532,0.632155301,stem,14070,9,3937,http://en.wikipedia.org/wiki/Scientific_method,0.297105588,1580,vl,False,2.491772152,0.180073953,0.055766333
0.011630912,0.042388214,0.018350995,0.033083484,0.118635306,0.123287671,7.735821001,80.09035683,0.464831804,0.601964332,,14730,9,3806,http://en.wikipedia.org/wiki/Social_media,0.393316682,1640,vl,False,2.320731707,0.224859665,0.058271228
0.015975192,0.034534605,0.019123244,0.038246488,0.095193347,0.138561293,8.17271914,88.5555838,0.663608563,0.614011183,stem,14400,3,20646,http://en.wikipedia.org/wiki/Semi-supervised_learning,0.246300439,3910,vtt,True,5.280306905,0.298394682,0.096357882
0.021424199,0.045602938,0.0112222,0.042440318,0.106100796,0.134870435,8.011138654,94.39526385,0.642201835,0.661191594,,14030,9,9631,http://en.wikipedia.org/wiki/Semantics,0.216561222,4750,vit,False,2.027578947,0.389166724,0.064847586
0.019099591,0.041746248,0.011050478,0.038062756,0.127830832,0.136289222,8.220427456,86.35436236,0.691131498,0.663847203,stem,14430,6,7121,http://en.wikipedia.org/wiki/Computer,0.330900962,2790,vop,False,2.552329749,0.293343335,0.019045812
0.015648972,0.04142375,0.021172139,0.043571648,0.118748082,0.119361767,7.790340767,88.04757365,0.480122324,0.607548328,,15170,6,3186,http://en.wikipedia.org/wiki/Time,0.327626668,1440,vl,False,2.2125,0.0,0.241402566
0.010958904,0.060273973,0.023287671,0.034246575,0.142009132,0.094520548,7.449096919,80.36746526,0.376146789,0.58173516,,13780,8,2177,http://en.wikipedia.org/wiki/Centrality,0.397078853,1110,vl,False,1.961261261,0.297872736,0.062341889
0.009615385,0.050480769,0.038461539,0.045673077,0.129807692,0.115384615,6.902922618,71.28880034,0.195718654,0.588942308,,17220,7,410,http://en.wikipedia.org/wiki/Education,0.33871388,200,vl,False,2.05,0.020048844,0.26965266
0.023141332,0.031100479,0.006256901,0.037587413,0.103514906,0.145933014,8.071029999,91.94970625,0.688073395,0.654628267,stem|misc,17230,2,21067,http://en.wikipedia.org/wiki/Node_(networking),0.24252072,3410,vdm,True,6.178005865,0.022397463,0.06398768
0.015597306,0.040765686,0.024459412,0.03438497,0.115207373,0.124778447,7.917967566,81.3037222,0.510703364,0.599432825,stem,13960,11,2773,http://en.wikipedia.org/wiki/Gene,0.292447903,1230,vl,False,2.254471545,0.27771185,0.056891927
0.024320458,0.03304721,0.015879828,0.05379113,0.093562232,0.158941345,7.867532565,94.27493313,0.587155963,0.639198856,,10860,13,6990,http://en.wikipedia.org/wiki/Weightlessness,0.38495825,3000,vl,False,2.33,0.0,0.12778905
0.018781142,0.027692603,0.013223457,0.045132235,0.095917976,0.132617861,8.168289283,89.09201537,0.623853211,0.629743197,,15050,7,10041,http://en.wikipedia.org/wiki/Probability,0.335949127,4670,vl,,2.150107066,0.0,0.014446861
0.015325671,0.072796935,0.019157088,0.068965517,0.084291188,0.16091954,6.367487318,93.14628205,0.168195719,0.674329502,stem,14570,7,260,http://en.wikipedia.org/wiki/Information,0.229710293,190,vdm,,1.368421053,0.0,0.557229167
0.010042805,0.041323675,0.020250247,0.027988146,0.165953243,0.110470859,8.324988365,83.20831982,0.617737003,0.602897596,misc,15090,4,5998,http://en.wikipedia.org/wiki/Morality,0.327811891,2910,vl,False,2.061168385,0.001333832,0.123737209
0.013079667,0.049940547,0.015457788,0.045184304,0.134363853,0.079667063,7.70493873,81.85925874,0.311926606,0.55648038,,16310,2,825,http://en.wikipedia.org/wiki/Science,0.386753186,360,vdm,False,2.291666667,0.0,0.978996866
0.022172949,0.040798226,0.026607539,0.057206208,0.116629712,0.138359202,7.340760248,82.24202676,0.376146789,0.637250554,,13760,12,2233,http://en.wikipedia.org/wiki/Chinese_classifier,0.423895302,1240,vl,,1.800806452,0.354196825,0.044342473
0.003683241,0.042357274,0.027624309,0.046040516,0.099447514,0.092081031,7.148559339,71.26597547,0.214067278,0.523020258,stem,15320,5,535,http://en.wikipedia.org/wiki/Signal-to-noise_ratio,0.371521205,210,vdm,False,2.547619048,0.0,0.488055225
0.014852472,0.03708134,0.018939394,0.042763158,0.131379585,0.111244019,8.59464631,78.8891054,0.678899083,0.585825359,stem|misc,15000,8,9862,http://en.wikipedia.org/wiki/Mass_media,0.358306754,3740,vl,False,2.636898396,0.0,0.028360064
0.025782689,0.040208717,0.0208717,0.046347452,0.106200123,0.131062001,7.782860457,84.44025088,0.434250765,0.609576427,,14070,7,3199,http://en.wikipedia.org/wiki/Machine_learning,0.270689673,1400,vl,False,2.285,0.240300938,0.121821777
0.020408163,0.044642857,0.014030612,0.044005102,0.116071429,0.150510204,7.534809522,88.46958496,0.403669725,0.634566327,stem,14760,4,1537,http://en.wikipedia.org/wiki/Language,0.353970287,970,vl,False,1.584536082,0.0,0.030833162
0.010989011,0.037362637,0.021978022,0.052747253,0.142857143,0.153846154,6.89234643,77.01598274,0.22324159,0.613186813,stem|misc,17230,4,447,http://en.wikipedia.org/wiki/Education,0.105429804,200,viv,False,2.235,0.107704908,0.972513309
0.021028629,0.034963263,0.027869268,0.055991893,0.114010641,0.133012414,7.805012142,84.20454757,0.480122324,0.601216114,,15600,9,3904,http://en.wikipedia.org/wiki/Time,0.322697267,1880,vl,False,2.076595745,0.0,0.044742827
0.022243054,0.041758991,0.017811488,0.050451679,0.115476393,0.121782853,8.165930909,86.14775906,0.633027523,0.65357082,stem,14650,7,11518,http://en.wikipedia.org/wiki/Protein,0.346972599,5800,vl,False,1.985862069,0.310205213,0.019068027
0.015256467,0.034633933,0.012450679,0.036738273,0.102148181,0.132924156,8.63076732,89.33508968,0.691131498,0.599035511,stem,13200,5,10945,http://en.wikipedia.org/wiki/Fuel_cell,0.214866051,4510,vl,,2.426829268,0.0,0.031959944
0.013941019,0.042895442,0.026809652,0.043431635,0.113672922,0.101876676,7.854194166,83.34647465,0.44648318,0.595174263,,15240,1,1844,http://en.wikipedia.org/wiki/Science,0.35796956,920,vop,False,2.004347826,0.0,0.07975
0.020935627,0.033225894,0.02162846,0.036750309,0.104888996,0.150826882,8.178953829,80.36503357,0.709480122,0.624785372,,15220,2,33197,http://en.wikipedia.org/wiki/Function_(mathematics),0.297105826,4770,vtt,True,6.959538784,0.0,0.014008472
0.01336074,0.034943474,0.02672148,0.043165468,0.127440904,0.137718397,7.377684987,82.03651991,0.348623853,0.627954779,misc,14900,11,961,http://en.wikipedia.org/wiki/Scientific_method,0.305461527,370,vl,False,2.597297297,0.0,0.189186327
0.017247448,0.032558958,0.013551566,0.047694474,0.112988384,0.117740232,7.993335616,87.37597567,0.626911315,0.624956001,,12180,10,5516,http://en.wikipedia.org/wiki/Limit_cycle,0.299784107,2750,vl,False,2.005818182,0.335122605,0.070991153
0.013656007,0.046326707,0.014693172,0.042350908,0.134312878,0.142091616,8.159797987,85.07354902,0.581039755,0.627139153,misc,16330,3,5635,http://en.wikipedia.org/wiki/Design,0.250846416,3560,vdb,,1.582865169,0.0,0.037064864
0.015662444,0.034919548,0.025504964,0.05126669,0.107240671,0.125984252,8.139662754,88.44693713,0.657492355,0.662786717,stem,14860,3,11416,http://en.wikipedia.org/wiki/Language,0.217302641,5350,vl,False,2.133831776,0.300158589,0.017667227
0.013287775,0.035434067,0.019741838,0.046823589,0.117944824,0.133257403,7.986481571,84.78927012,0.574923547,0.635914958,,14220,7,7731,http://en.wikipedia.org/wiki/Algorithm,0.240940941,3230,vl,False,2.393498452,0.301620227,0.06677024
0.01177262,0.041372351,0.017827111,0.032963337,0.135889674,0.145980491,7.717639852,83.3769485,0.455657492,0.633366969,,17380,3,2864,http://en.wikipedia.org/wiki/Variational_Bayesian_methods,0.307709252,930,vl,False,3.079569892,0.021649123,0.294524197
0.013100437,0.034206696,0.029112081,0.0356623,0.126273654,0.109170306,7.912325835,79.78454637,0.437308869,0.557860262,stem,15220,6,2713,http://en.wikipedia.org/wiki/Algorithm,0.342696575,1290,vl,False,2.103100775,0.0,0.045812112
0.010197145,0.047586676,0.024473148,0.05982325,0.123725357,0.104010877,7.213193571,87.02413226,0.354740061,0.632222978,,14500,5,1465,http://en.wikipedia.org/wiki/Scientific_method,0.394728969,880,vl,False,1.664772727,0.393951411,0.109031215
0.016608392,0.040501166,0.011655012,0.035547786,0.142482518,0.119172494,7.844243425,89.79415787,0.495412844,0.612470863,stem,15970,7,3345,http://en.wikipedia.org/wiki/Big_data,0.344728615,1460,vl,False,2.29109589,0.085854012,0.191085952
0.031591738,0.042527339,0.019441069,0.043742406,0.113001215,0.131227218,7.407138081,78.93727946,0.293577982,0.596597813,,16220,27,806,http://en.wikipedia.org/wiki/Science,0.345832919,370,viv,False,2.178378378,0.0,0.220521198
0.018340438,0.040844652,0.009814613,0.046792902,0.106969367,0.143055418,8.382698075,85.71193433,0.660550459,0.609299098,misc,12510,8,9842,http://en.wikipedia.org/wiki/Protein,0.413724145,3820,vl,False,2.576439791,0.0,0.028582221
0.021212121,0.054242424,0.018181818,0.052727273,0.113333333,0.126060606,7.814280673,83.89068821,0.483180428,0.630606061,,15590,9,3258,http://en.wikipedia.org/wiki/Parameter,0.256356893,1480,vl,False,2.201351351,0.0,0.046072054
0.019777932,0.055979644,0.014341892,0.042910016,0.127920426,0.143534583,7.926411344,82.14046294,0.623853211,0.653018737,misc,14370,6,8479,http://en.wikipedia.org/wiki/Dopamine,0.274582196,2900,vl,False,2.923793103,0.128109435,0.080383026
0.017049666,0.029651594,0.017049666,0.041512231,0.124536694,0.126019274,7.490948377,85.24318666,0.373088685,0.61897702,stem,14990,4,1321,http://en.wikipedia.org/wiki/Linear_time-invariant_system,0.359427668,910,vl,False,1.451648352,0.0,0.147215622
0.01787827,0.043118181,0.016169318,0.030761141,0.138556593,0.13316682,8.376626882,84.96540283,0.633027523,0.611147627,stem|misc,14040,20,7437,http://en.wikipedia.org/wiki/Education,0.367339156,2660,vl,,2.795864662,0.139480752,0.015792639
0.010183592,0.045754446,0.017928858,0.04145152,0.113597246,0.106999426,8.529850977,80.37696626,0.617737003,0.572719449,,13800,5,6776,http://en.wikipedia.org/wiki/Paradise_Lost,0.26051874,2740,vl,False,2.472992701,0.0,0.014727323
0.015873016,0.044444444,0.011640212,0.047089947,0.134920635,0.101058201,7.917371611,78.33712795,0.418960245,0.590476191,stem,14150,9,1855,http://en.wikipedia.org/wiki/Semantics,0.406256621,850,vl,False,2.182352941,0.0,0.400827548
0.008074283,0.035526847,0.019781994,0.041178845,0.111425111,0.077109407,8.351507087,74.99525611,0.480122324,0.496164715,,15620,10,2425,http://en.wikipedia.org/wiki/Optical_flow,0.480099978,880,vl,False,2.755681818,0.0,0.151365871
0.019733973,0.036415177,0.012756215,0.040885303,0.115023986,0.137047536,8.350287123,85.22989861,0.620795107,0.59714348,,12940,9,8931,http://en.wikipedia.org/wiki/Open_standard,0.28804996,3330,vl,False,2.681981982,0.029127543,0.031430533
0.020951114,0.028267376,0.029597606,0.039574327,0.121715996,0.112071832,7.949598752,77.58481092,0.4617737,0.572996342,stem,14420,10,2961,http://en.wikipedia.org/wiki/Algorithm,0.384271912,1300,vl,False,2.277692308,0.206066166,0.050371824
0.009160305,0.044274809,0.032061069,0.038167939,0.114503817,0.091603053,7.077378814,78.65796671,0.266055046,0.575572519,stem,14950,11,647,http://en.wikipedia.org/wiki/Distance,0.404171089,270,vdm,False,2.396296296,0.168605099,0.308243209
0.019413466,0.038413879,0.012185048,0.037381247,0.130111524,0.138372573,7.767060456,90.64917114,0.519877676,0.63031805,stem,13760,6,4723,http://en.wikipedia.org/wiki/Vapnik%e2%80%93Chervonenkis_dimension,0.34645194,1970,vl,False,2.397461929,0.235804147,0.029833015
0.012106538,0.039056743,0.015159491,0.034740499,0.116328035,0.134856301,8.093744884,84.69456214,0.608562691,0.595536372,stem,13940,8,9279,http://en.wikipedia.org/wiki/Photon,0.363985323,4530,vl,,2.048344371,0.039992332,0.012878721
0.014755959,0.040862656,0.014188422,0.038024972,0.129965948,0.127128263,7.516602267,89.62723502,0.409785933,0.633371169,stem,15270,16,1736,http://en.wikipedia.org/wiki/Big_data,0.406760672,640,vl,,2.7125,0.199233288,0.051595313
0.00845666,0.047921071,0.016913319,0.062720226,0.123326286,0.159971811,7.311743107,90.54514156,0.321100917,0.62085976,,14150,12,1389,http://en.wikipedia.org/wiki/Language,0.357871395,1240,vl,False,1.12016129,0.0,0.026313901
0.017469388,0.037061225,0.011102041,0.040653061,0.101877551,0.14122449,7.506104267,94.13609524,0.504587156,0.623183674,,10900,5,5937,http://en.wikipedia.org/wiki/Eigenvalues_and_eigenvectors,0.342252365,3060,vl,False,1.940196078,0.267335398,0.02525314
0.009852217,0.040112597,0.017593244,0.034482759,0.116819141,0.095707248,7.681686055,76.91434937,0.360856269,0.551020408,stem,17030,17,1421,http://en.wikipedia.org/wiki/Water,0.45729414,600,vl,,2.368333333,0.0,0.710372053
0.016257089,0.029867675,0.015879017,0.048015123,0.116068053,0.118336484,7.881891359,75.75728256,0.437308869,0.577693762,,15320,6,2610,http://en.wikipedia.org/wiki/Algorithm,0.380972695,1000,vl,,2.61,0.0,0.084255511
0.017114547,0.03512986,0.018765951,0.044137517,0.095180904,0.144422759,7.703546608,94.68721804,0.550458716,0.636841315,,10920,9,6661,http://en.wikipedia.org/wiki/Pendulum,0.249534554,3000,vl,,2.220333333,0.0,0.053284314
0.015297102,0.039357368,0.014912753,0.044046429,0.10946268,0.126758398,8.638236109,84.97543746,0.706422018,0.60119917,stem,12900,14,12621,http://en.wikipedia.org/wiki/Copyright,0.226326272,5860,vl,False,2.153754266,0.0,0.005877016
0.017441861,0.040697674,0.0,0.081395349,0.110465116,0.151162791,6.102539375,94.12611619,0.180428135,0.767441861,stem,13690,3,169,http://en.wikipedia.org/wiki/Life,0.221770752,1180,vl,False,0.143220339,0.442359891,0.059482039
0.021952818,0.052096986,0.02621232,0.039646134,0.103866317,0.137614679,7.771036638,87.39459009,0.455657492,0.639580603,stem,15390,5,2999,http://en.wikipedia.org/wiki/Perception,0.304692983,1280,vl,False,2.34296875,0.0,0.110428738
0.026220363,0.042398884,0.015062761,0.052440725,0.116317992,0.126638773,8.23651106,87.17292948,0.55351682,0.613389121,,16330,4,3511,http://en.wikipedia.org/wiki/Scientific_method,0.373238473,1840,vop,False,1.908152174,0.0,0.135443631
0.010729614,0.045064378,0.006437768,0.036480687,0.130901288,0.122317597,7.066646583,84.261,0.226299694,0.551502146,stem,14780,1,450,http://en.wikipedia.org/wiki/Machine_learning,0.072984199,200,vl,False,2.25,0.167692142,0.673270393
0.016559649,0.038526529,0.019939169,0.042581953,0.105778979,0.098344035,7.913626472,79.77263038,0.47706422,0.580263603,stem,15930,13,2914,http://en.wikipedia.org/wiki/Glossary_of_graph_theory_terms,0.408152604,1150,vl,False,2.533913043,0.0,0.072298183
0.013835878,0.032442748,0.015028626,0.041269084,0.139670802,0.12177958,7.902608466,85.63209726,0.593272171,0.607466603,,12850,6,8197,http://fr.wikipedia.org/wiki/Internet,0.197685678,2860,vl,,2.866083916,0.180678514,0.020641236
0.016005567,0.040779402,0.012526096,0.056367432,0.117466945,0.125121782,8.088607809,86.40332321,0.602446483,0.641057759,stem,15410,8,7036,http://en.wikipedia.org/wiki/Semantic_Web,0.274201502,2820,vl,False,2.495035461,0.0,0.011428622
0.014972777,0.032062916,0.021173624,0.047489413,0.111766485,0.130066546,8.291989782,83.43636343,0.587155963,0.610859044,,14490,2,6446,http://en.wikipedia.org/wiki/Gene,0.296882791,3330,vit,False,1.935735736,0.401510942,0.077377103
0.012943432,0.040268456,0.028283797,0.037871524,0.112176414,0.095397891,7.878244273,78.66315662,0.406727829,0.562799617,,14740,7,2045,http://en.wikipedia.org/wiki/Generalized_linear_model,0.337110177,1060,vl,False,1.929245283,0.344914313,0.221230263
0.013447261,0.0437036,0.014287715,0.04048186,0.118363917,0.119064295,8.453376593,83.05671703,0.577981651,0.584255498,,12660,15,6958,http://en.wikipedia.org/wiki/Atom,0.373500191,2850,vl,False,2.441403509,0.143116046,0.037905348
0.012227539,0.023391813,0.027113238,0.066454014,0.101541733,0.1158958,7.346833287,86.37291517,0.360856269,0.632642212,,14820,8,1845,http://en.wikipedia.org/wiki/Time,0.322104617,1250,vl,False,1.476,0.411952963,0.111897129
0.013791958,0.040545032,0.015785975,0.042040545,0.112495846,0.137919575,7.749172887,96.32540222,0.559633028,0.659355268,,12400,6,5859,http://en.wikipedia.org/wiki/Time,0.280977784,2800,vl,False,2.0925,0.364544081,0.012476815
0.020779221,0.005194805,0.012987013,0.064935065,0.083116883,0.187012987,6.293492736,106.1888182,0.198776758,0.758441558,misc,13970,3,373,http://en.wikipedia.org/wiki/G-force,0.157946356,300,vl,False,1.243333333,0.508612355,0.147117454
0.016303687,0.028227278,0.018493734,0.044044288,0.08383015,0.100620513,8.302810593,88.65357377,0.599388379,0.569655676,,15260,8,7931,http://en.wikipedia.org/wiki/Substitution_effect,0.310902079,3020,vl,False,2.62615894,0.0,0.050544327
0.013572204,0.042422832,0.009927098,0.041647278,0.141926477,0.119978284,8.21608022,86.98166606,0.703363914,0.63471382,,14260,17,12695,http://en.wikipedia.org/wiki/Temple,0.333607629,4470,vl,False,2.840044743,0.102681141,0.02405189
0.02211737,0.04246535,0.02211737,0.041875553,0.105278679,0.113830728,8.110068703,79.18345518,0.510703364,0.603656738,,14400,9,3349,http://en.wikipedia.org/wiki/Cell_(biology),0.377663569,1240,vl,False,2.700806452,0.167194427,0.059719028
0.012954659,0.043846537,0.022421525,0.050822123,0.103139014,0.119083209,7.921788189,80.73476263,0.434250765,0.591928251,,16310,10,1960,http://en.wikipedia.org/wiki/Emotion,0.368928941,660,vl,False,2.96969697,0.0,0.180145891
0.002538071,0.02284264,0.01142132,0.062182741,0.13071066,0.16751269,6.802370302,102.964722,0.293577982,0.699238579,stem,14220,7,776,http://en.wikipedia.org/wiki/Least_squares,0.344821242,1030,vl,,0.753398058,0.694312917,0.101064768
0.013443192,0.040329575,0.0160451,0.050303556,0.120555074,0.113616652,7.62831797,85.55133922,0.391437309,0.599306158,stem,16240,3,2273,http://en.wikipedia.org/wiki/Algorithm,0.356930307,1000,vl,False,2.273,0.0,0.138350703
0.019049779,0.03016215,0.020183694,0.037645992,0.142079601,0.126658351,8.113253921,82.77661936,0.596330275,0.617643724,stem,14800,6,8592,http://en.wikipedia.org/wiki/Robot,0.319356026,3070,vit,False,2.798697068,0.163338254,0.021814592
0.017150928,0.044188862,0.047013721,0.032889427,0.107546408,0.124899112,7.844794031,77.15839079,0.501529052,0.620661824,stem,15600,12,4856,http://en.wikipedia.org/wiki/Martingale_(probability_theory),0.275108658,2290,vl,False,2.120524017,0.0,0.024809357
0.016289593,0.039819005,0.008144796,0.070588235,0.10678733,0.17918552,6.595118159,111.2322313,0.302752294,0.780090498,misc,14510,16,1075,http://en.wikipedia.org/wiki/I_(newspaper),0.250255627,1380,vl,False,0.778985507,0.694738078,0.086278623
0.021834061,0.048580786,0.025218341,0.052183406,0.127620087,0.129803493,8.196708802,80.49442892,0.599388379,0.643558952,,14520,4,9022,http://en.wikipedia.org/wiki/Heredity,0.360030134,3820,vl,False,2.361780105,0.23166818,0.035290962
0.020782767,0.038076456,0.009708738,0.046268204,0.091626214,0.151850728,7.78656848,95.76525077,0.535168196,0.648209951,,11430,7,6346,http://en.wikipedia.org/wiki/Filter_(signal_processing),0.333331575,3620,vl,False,1.753038674,0.367972009,0.025458735
0.015710799,0.039200732,0.026845638,0.034777303,0.120805369,0.128584503,8.339590379,84.02281222,0.620795107,0.620500305,misc,15050,6,6352,http://en.wikipedia.org/wiki/Science,0.359500831,2960,vl,False,2.145945946,0.0,0.041571103
0.014839242,0.036273702,0.015114042,0.048090135,0.105798296,0.160208849,7.733607952,95.45679247,0.541284404,0.640010992,stem,13900,6,3544,http://en.wikipedia.org/wiki/Science,0.238430467,3400,vl,False,1.042352941,0.664157092,0.016830821
0.011385504,0.035760103,0.019243105,0.057889673,0.108402822,0.129730597,8.014687014,90.22041563,0.593272171,0.636144965,stem,13760,7,6096,http://en.wikipedia.org/wiki/Planar_graph,0.387658426,2820,vit,False,2.161702128,0.303680993,0.026486907
0.018627148,0.040856231,0.020376659,0.049809612,0.094576515,0.146958938,7.853799937,96.03213155,0.645259939,0.644849233,,12700,5,9569,http://en.wikipedia.org/wiki/Omega,0.182532506,4670,vl,False,2.049036403,0.342831745,0.022581939
0.021276596,0.018188058,0.012697323,0.040494166,0.082704187,0.133836651,7.684366697,87.43394664,0.428134557,0.631091284,stem,17390,10,2876,http://en.wikipedia.org/wiki/Law,0.252547148,1120,vl,False,2.567857143,0.004705215,0.226301726
0.016603416,0.040932502,0.019449715,0.045811873,0.115004066,0.119544592,8.279013814,87.16008753,0.666666667,0.643331526,,14900,4,14521,http://en.wikipedia.org/wiki/Computer,0.208137052,1710,vl,True,8.491812865,0.301536957,0.034223519
0.01099058,0.047673423,0.02469312,0.043819583,0.128175849,0.094918641,8.539207562,79.46755642,0.648318043,0.57108193,,13820,7,6841,http://en.wikipedia.org/wiki/Heaven,0.250146864,2770,vl,False,2.46967509,0.0,0.021049091
0.012205754,0.0418483,0.031822145,0.059285092,0.132083697,0.14603313,7.608526621,86.80716963,0.422018349,0.654751526,stem|misc,14750,10,2275,http://en.wikipedia.org/wiki/Technology,0.313772828,1030,vl,,2.208737864,0.188282038,0.056957447
0.018958333,0.045833333,0.029791667,0.047916667,0.126875,0.096458333,8.114081969,79.98208043,0.577981651,0.608125,,16020,15,4692,http://en.wikipedia.org/wiki/Education,0.429875854,1890,vkn,,2.482539683,0.077812356,0.116388998
0.015656604,0.039740805,0.015431868,0.040377556,0.121132669,0.129897371,8.609344568,85.71513367,0.737003058,0.606225185,stem,14180,8,26099,http://en.wikipedia.org/wiki/Ontology,0.304640073,6000,vtt,False,4.349833333,0.26606684,0.009335752
0.015311005,0.038660287,0.022966507,0.03291866,0.108325359,0.123062201,8.269709975,81.16225501,0.562691131,0.594832536,stem,15490,9,5161,http://en.wikipedia.org/wiki/Statistics,0.274683412,1740,vl,False,2.966091954,0.0,0.133849111
0.0128,0.0496,0.021866667,0.0528,0.125333333,0.1264,7.537295697,87.3596176,0.385321101,0.634666667,stem,14410,8,1855,http://en.wikipedia.org/wiki/Time,0.288720124,1220,vl,False,1.520491803,0.396735137,0.055644026
0.019705974,0.050046919,0.020487958,0.056302784,0.088520488,0.130434783,8.019551347,88.93724496,0.556574924,0.620894589,misc,14200,8,6181,http://en.wikipedia.org/wiki/Rotational_spectroscopy,0.303893475,3270,vl,,1.890214067,0.0,0.085329148
0.021347671,0.037827691,0.012375923,0.036586918,0.118573428,0.132508272,8.383701675,86.98157546,0.724770642,0.617714431,stem,14800,4,30501,http://en.wikipedia.org/wiki/Machine_learning,0.226465116,2950,vl,True,10.33932203,0.21241759,0.044398899
0.019342872,0.033783784,0.018018018,0.04491256,0.108903021,0.144939057,8.174775586,86.73023189,0.639143731,0.632220456,stem,16310,8,7299,http://en.wikipedia.org/wiki/Common_good,0.233378639,2780,vpa,False,2.625539568,0.0,0.067677971
0.015643803,0.033694344,0.020938628,0.03898917,0.117930205,0.124669073,7.891866703,78.46406475,0.474006116,0.590854392,,14070,5,4080,http://en.wikipedia.org/wiki/Scientific_method,0.331937892,1410,vl,False,2.893617021,0.197312537,0.064733953
0.019977802,0.042175361,0.013762486,0.033740289,0.112763596,0.120754717,8.244040844,85.55652239,0.525993884,0.587125416,misc,16180,9,4364,http://en.wikipedia.org/wiki/Language,0.381654369,1940,vl,False,2.249484536,0.0,0.042161131
0.02037148,0.03594967,0.025231343,0.051661008,0.125757273,0.131615738,8.063839331,84.22652336,0.645259939,0.627854337,stem,15130,5,14808,http://en.wikipedia.org/wiki/Information,0.297409056,4940,vit,False,2.99757085,0.142093135,0.042076633
